SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.483000	2016-03-02T23:45:48.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.496500	2016-03-02T23:43:16.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-02T23:31:43.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.500000	2016-03-02T23:01:05.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.417800	2016-03-02T22:45:47.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.409700	2016-03-02T22:39:24.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.396700	2016-03-02T22:34:15.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T22:30:26.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.402700	2016-03-02T22:29:08.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T22:16:20.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.409700	2016-03-02T22:07:24.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.469000	2016-03-02T22:01:01.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T21:46:59.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.452200	2016-03-02T21:41:54.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T21:39:21.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.469000	2016-03-02T21:39:21.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.489900	2016-03-02T21:38:05.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T21:35:33.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T21:33:02.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.516800	2016-03-02T21:31:43.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.489900	2016-03-02T21:29:09.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.469000	2016-03-02T21:16:24.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.516800	2016-03-02T21:15:11.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T21:13:49.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T21:12:35.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.964600	2016-03-02T21:11:17.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T21:01:02.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.964600	2016-03-02T20:57:12.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T20:55:57.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.964600	2016-03-02T20:49:35.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.335700	2016-03-02T20:48:20.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T20:47:02.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T20:36:53.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.335700	2016-03-02T20:31:44.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T20:26:36.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T20:18:59.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T20:16:26.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T20:12:38.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T20:11:19.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T20:11:19.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T20:10:06.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T20:08:45.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T20:07:29.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T20:01:04.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T19:50:55.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T19:36:50.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T19:35:35.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T19:35:35.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T19:34:19.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.964600	2016-03-02T19:31:47.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-02T19:30:31.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T19:30:31.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T19:26:40.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T19:21:34.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T19:16:29.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T19:11:21.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T19:03:38.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T19:01:05.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T18:59:49.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T18:58:33.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T18:57:17.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T18:55:58.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T18:38:05.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T18:36:49.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.964600	2016-03-02T18:34:15.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.335700	2016-03-02T18:24:03.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T18:22:47.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T18:21:28.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-02T18:12:29.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T18:00:55.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.335700	2016-03-02T17:53:13.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.964600	2016-03-02T17:51:55.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.335700	2016-03-02T17:32:45.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T17:17:27.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T17:13:36.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T17:12:22.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T17:11:03.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T17:00:52.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.335700	2016-03-02T16:44:13.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T16:42:56.000Z
